customer_id,city_id,age,gender,marital_status,profession,religion,education_level,income,household_size
465,94,41,Male,Widowed,Unemployed,Christian,High School,0,3
466,181,52,Male,Married,Homemaker,Muslim,High School,69315,5
467,152,28,Male,Divorced,Working,Hindu,Bachelor,45840,3
468,45,46,Female,Married,Homemaker,Muslim,High School,72206,3
469,251,33,Female,Single,Working,Hindu,Bachelor,58609,3
470,92,46,Female,Married,Business Owner,Hindu,PhD,128371,3
471,233,52,Male,Divorced,Homemaker,Christian,Bachelor,45269,4
472,187,72,Male,Married,Retired,Hindu,Bachelor,9264,1
473,152,88,Male,Divorced,Retired,Muslim,High School,29169,2
474,237,61,Female,Married,Homemaker,Muslim,PhD,57104,5
475,101,38,Male,Single,Homemaker,Christian,High School,47425,5
476,221,75,Male,Married,Retired,None,Bachelor,32989,1
477,141,89,Female,Single,Retired,Hindu,PhD,26782,1
478,112,88,Female,Single,Retired,Hindu,Master,23029,1
479,33,80,Female,Single,Retired,Muslim,PhD,18883,3
480,66,80,Male,Married,Retired,Christian,High School,31919,3
481,119,40,Male,Single,Working,Muslim,Bachelor,57826,4
482,190,29,Male,Widowed,Unemployed,Muslim,Master,0,4
483,279,48,Female,Widowed,Unemployed,Christian,Bachelor,0,4
484,266,41,Male,Married,Homemaker,Christian,Master,35877,5
485,93,74,Female,Single,Retired,Muslim,Master,21981,1
486,244,26,Male,Divorced,Homemaker,Christian,High School,53887,4
487,32,43,Female,Single,Working,Muslim,Bachelor,96350,4
488,240,89,Male,Divorced,Retired,Muslim,Bachelor,27629,3
489,251,28,Male,Single,Working,Hindu,Bachelor,39150,3
490,80,50,Male,Married,Working,Muslim,Bachelor,64797,4
491,88,45,Male,Single,Working,Hindu,High School,46956,6
492,199,77,Male,Divorced,Retired,Christian,Bachelor,7356,2
493,61,29,Female,Married,Business Owner,Hindu,PhD,83659,5
494,10,57,Male,Single,Working,Christian,High School,55670,2
495,104,73,Male,Married,Retired,Other,High School,38103,1
496,112,62,Male,Married,Working,None,Bachelor,70087,4
497,56,63,Female,Married,Homemaker,Christian,Bachelor,66205,3
498,226,50,Male,Single,Working,None,High School,22729,4
499,142,89,Male,Married,Retired,Christian,Bachelor,31633,3
500,181,69,Male,Single,Retired,Hindu,High School,12183,1
501,117,26,Female,Single,Homemaker,Christian,Bachelor,60659,4
502,205,59,Female,Married,Business Owner,Hindu,Bachelor,121295,3
503,98,30,Male,Single,Working,Hindu,Bachelor,75240,3
504,257,62,Male,Married,Unemployed,None,Bachelor,0,4
505,269,82,Male,Divorced,Retired,Hindu,Bachelor,29487,2
506,201,25,Female,Married,Student,Muslim,Bachelor,8574,3
507,101,45,Male,Married,Working,Muslim,High School,67833,6
508,136,84,Female,Married,Retired,Hindu,High School,17960,2
509,282,25,Female,Married,Working,Muslim,High School,69076,2
510,28,51,Male,Single,Working,Hindu,High School,64072,2
511,172,70,Female,Married,Retired,Other,High School,14272,1
512,198,86,Female,Single,Retired,Muslim,High School,20532,3
513,70,77,Male,Married,Retired,Hindu,High School,40865,1
514,202,53,Female,Divorced,Working,Hindu,Master,45029,3
515,21,18,Female,Divorced,Working,Hindu,Master,28704,2
516,277,74,Female,Married,Retired,Christian,High School,38468,1
517,200,44,Male,Single,Working,Christian,Master,58237,4
518,24,27,Female,Divorced,Homemaker,Hindu,High School,55207,2
519,107,44,Male,Single,Working,Hindu,High School,88398,5
520,269,24,Male,Married,Working,Muslim,Master,30799,3
521,233,78,Male,Single,Retired,Hindu,High School,27313,3
522,193,69,Male,Married,Retired,Hindu,Bachelor,20076,2
523,43,69,Male,Married,Retired,Muslim,PhD,29267,1
524,150,28,Male,Divorced,Unemployed,Muslim,Bachelor,0,3
525,68,26,Female,Married,Homemaker,Christian,Bachelor,66999,4
526,96,61,Male,Single,Working,Christian,High School,46977,4
527,121,58,Male,Single,Business Owner,Muslim,Master,89537,2
528,278,73,Male,Married,Retired,Muslim,Bachelor,18897,1
529,233,47,Male,Married,Homemaker,Christian,Bachelor,53754,2
530,280,87,Female,Divorced,Retired,Christian,High School,29622,2
531,201,33,Female,Widowed,Working,Christian,Master,41407,5
532,245,84,Male,Married,Retired,Hindu,High School,38711,3
533,147,64,Female,Single,Working,Muslim,Bachelor,48752,3
534,283,76,Female,Married,Retired,None,High School,35795,2
535,240,18,Female,Single,Student,Muslim,Bachelor,10222,6
536,59,78,Female,Divorced,Retired,Muslim,Bachelor,14985,2
537,74,75,Male,Single,Retired,Christian,Master,22672,3
538,177,48,Female,Married,Working,Muslim,Bachelor,62185,4
539,83,71,Female,Single,Retired,Christian,Master,31422,2
540,157,84,Female,Married,Retired,Muslim,High School,20705,2
541,235,40,Female,Single,Working,Hindu,Bachelor,58215,3
542,9,47,Female,Married,Working,Christian,High School,62679,5
543,219,40,Male,Married,Business Owner,Hindu,High School,83415,5
544,99,51,Male,Divorced,Business Owner,Hindu,High School,138703,4
545,18,69,Female,Single,Retired,Muslim,Bachelor,27981,3
546,110,85,Female,Single,Retired,Hindu,Bachelor,34711,2
547,24,74,Female,Single,Retired,Muslim,High School,29832,2
548,60,85,Female,Single,Retired,Hindu,Bachelor,16601,2
549,251,80,Male,Single,Retired,Muslim,High School,12886,1
550,70,67,Female,Widowed,Retired,Muslim,High School,33538,2
551,34,59,Female,Divorced,Working,Muslim,Master,54367,3
552,4,45,Female,Married,Business Owner,Hindu,High School,133544,2
553,282,37,Female,Single,Working,Other,Bachelor,57354,4
554,238,73,Female,Married,Retired,Muslim,Master,23088,3
555,53,26,Male,Single,Unemployed,Muslim,High School,0,4
556,258,79,Female,Single,Retired,Muslim,PhD,33029,3
557,95,43,Female,Married,Working,Christian,Bachelor,53591,5
558,132,89,Male,Married,Retired,Hindu,Bachelor,34560,1
559,90,45,Male,Single,Working,Christian,Master,57509,3
560,255,19,Female,Single,Working,Muslim,Bachelor,84736,1
561,90,43,Female,Single,Homemaker,Hindu,Master,24524,3
562,17,48,Male,Single,Homemaker,Muslim,High School,60589,2
563,229,22,Female,Single,Student,Muslim,Bachelor,20815,5
564,162,32,Female,Single,Working,Muslim,Master,74968,5
565,226,83,Female,Married,Retired,Christian,Bachelor,24354,2
566,117,19,Male,Married,Student,Hindu,Bachelor,11535,6
567,147,65,Male,Married,Retired,Hindu,High School,25721,2
568,185,47,Female,Single,Working,Christian,Bachelor,48771,4
569,111,54,Female,Married,Working,Hindu,High School,41814,3
570,155,81,Female,Single,Retired,Hindu,High School,26809,1
571,138,62,Female,Single,Business Owner,Muslim,PhD,95306,4
572,92,34,Male,Single,Working,Hindu,Bachelor,56744,4
573,254,44,Female,Single,Working,Christian,High School,67122,4
574,170,50,Male,Married,Homemaker,Christian,Master,67431,2
575,103,60,Male,Single,Business Owner,Hindu,High School,95229,4
576,130,89,Female,Married,Retired,Hindu,PhD,27751,2
577,260,50,Female,Widowed,Working,Hindu,Master,86269,2
578,169,81,Male,Married,Retired,Muslim,Bachelor,17066,2
579,129,62,Female,Single,Homemaker,Hindu,High School,68578,5
580,224,22,Male,Single,Student,Other,Master,17743,3
581,89,23,Female,Married,Student,None,Bachelor,10689,4
582,194,72,Female,Married,Retired,Christian,Master,30365,2
583,25,35,Male,Married,Working,Hindu,Master,51840,2
584,144,53,Female,Single,Homemaker,Hindu,High School,64139,3
585,135,20,Female,Married,Working,Muslim,PhD,74582,1
586,86,43,Male,Married,Working,Christian,Master,41791,2
587,264,40,Male,Single,Unemployed,Christian,Master,0,3
588,155,22,Female,Single,Student,Hindu,Bachelor,10410,3
589,60,45,Male,Single,Working,Muslim,High School,75027,6
590,247,44,Female,Single,Working,Hindu,Bachelor,77500,3
591,126,34,Male,Single,Working,Christian,Bachelor,66329,2
592,139,84,Male,Married,Retired,None,Master,21385,1
593,22,71,Male,Divorced,Retired,Muslim,Master,8466,3
594,264,34,Male,Single,Business Owner,Other,Master,106812,5
595,237,65,Male,Married,Retired,Christian,Bachelor,10073,1
596,151,67,Female,Married,Retired,Hindu,Bachelor,40969,2
597,245,83,Female,Married,Retired,Hindu,High School,23855,1
598,199,61,Female,Single,Business Owner,Christian,Bachelor,132033,4
599,163,73,Female,Single,Retired,Hindu,PhD,29877,2
600,77,75,Female,Divorced,Retired,Muslim,Master,12577,3
601,166,72,Female,Single,Retired,Christian,Bachelor,35968,3
602,123,45,Male,Divorced,Working,Muslim,Master,73534,3
603,166,18,Female,Married,Student,Muslim,Bachelor,10816,4
604,121,77,Male,Divorced,Retired,Christian,Bachelor,20800,1
605,44,86,Male,Married,Retired,Muslim,Master,33583,2
606,225,27,Female,Divorced,Working,Muslim,High School,66487,6
607,63,71,Female,Married,Retired,Christian,High School,12707,1
608,182,46,Male,Married,Working,Muslim,Bachelor,44537,4
609,14,78,Female,Single,Retired,Hindu,Bachelor,36599,1
610,258,82,Male,Single,Retired,Hindu,PhD,6667,3
611,88,76,Male,Married,Retired,Hindu,Master,7865,2
612,276,52,Female,Single,Unemployed,None,Master,0,4
613,205,37,Male,Divorced,Working,Christian,Bachelor,43538,3
614,32,28,Female,Married,Working,Christian,Master,55737,4
615,77,51,Male,Married,Unemployed,Christian,Bachelor,0,4
616,36,43,Male,Single,Working,Hindu,Bachelor,51484,5
617,56,23,Female,Single,Working,Muslim,Bachelor,73189,2
618,109,35,Male,Divorced,Working,Other,High School,60125,3
619,209,23,Male,Single,Working,Hindu,Bachelor,47689,1
620,249,53,Female,Single,Working,Muslim,Master,93261,6
621,262,22,Female,Single,Working,Christian,High School,57551,1
622,222,20,Male,Married,Student,Other,Bachelor,15389,5
623,67,59,Male,Married,Working,Hindu,Bachelor,66350,4
624,279,59,Male,Single,Business Owner,Christian,PhD,81302,6
625,176,64,Female,Married,Homemaker,Hindu,Master,49976,4
626,212,70,Female,Married,Retired,Hindu,High School,23276,2
627,78,27,Male,Married,Working,Hindu,High School,71122,5
628,235,83,Male,Single,Retired,Hindu,Bachelor,26243,2
629,251,31,Male,Divorced,Unemployed,Christian,Master,0,3
630,87,39,Male,Single,Working,Christian,Bachelor,64966,5
631,26,86,Female,Single,Retired,Hindu,PhD,37315,2
632,27,23,Female,Widowed,Working,Muslim,High School,41836,1
633,68,79,Male,Single,Retired,Muslim,Master,23931,1
634,92,77,Male,Married,Retired,Muslim,PhD,25109,2
635,75,74,Male,Widowed,Retired,Muslim,Bachelor,43168,1
636,86,19,Male,Married,Student,Muslim,Bachelor,13770,2
637,156,48,Female,Single,Homemaker,Christian,High School,61787,6
638,159,76,Female,Married,Retired,Christian,PhD,23131,1
639,118,46,Female,Single,Working,Christian,Master,50968,3
640,282,21,Female,Divorced,Student,Christian,Master,8885,3
641,262,67,Female,Married,Retired,Hindu,High School,19171,2
642,228,29,Male,Single,Working,Muslim,High School,30587,3
643,164,77,Male,Single,Retired,Christian,Bachelor,25075,2
644,2,22,Female,Married,Working,Christian,PhD,44873,1
645,39,31,Male,Married,Working,Hindu,Master,35409,4
646,276,59,Female,Single,Working,Christian,Master,31756,6
647,136,77,Male,Single,Retired,Other,High School,19120,2
648,90,29,Male,Married,Business Owner,Muslim,Bachelor,104641,4
649,82,62,Female,Married,Homemaker,Muslim,Master,60253,4
650,30,50,Male,Divorced,Working,Hindu,Bachelor,63566,4
651,165,56,Male,Single,Business Owner,Christian,Master,153893,4
652,7,67,Male,Single,Retired,Christian,High School,28141,2
653,13,43,Male,Single,Working,Muslim,PhD,98772,4
654,217,56,Female,Single,Working,Muslim,High School,53071,3
655,55,67,Female,Married,Retired,Other,High School,42235,2
656,191,64,Male,Married,Homemaker,Hindu,High School,33071,3
657,1,23,Female,Single,Student,Christian,Master,13523,2
658,272,82,Male,Married,Retired,Christian,Bachelor,30958,1
659,75,58,Female,Married,Working,Christian,Bachelor,81155,3
660,76,48,Male,Married,Homemaker,Hindu,High School,73513,5
661,9,61,Female,Single,Homemaker,Christian,High School,51930,4
662,212,70,Female,Single,Retired,Muslim,High School,39532,1
663,205,80,Male,Married,Retired,Muslim,High School,17627,2
664,114,41,Female,Divorced,Homemaker,Hindu,High School,57083,3
665,246,58,Female,Married,Unemployed,Hindu,Master,0,5
666,136,30,Female,Single,Business Owner,Muslim,Bachelor,165428,6
667,155,53,Female,Single,Homemaker,Other,Master,56538,2
668,33,86,Female,Married,Retired,Christian,Bachelor,19021,3
669,220,36,Female,Divorced,Unemployed,Hindu,Master,0,4
670,159,49,Male,Married,Working,None,High School,60862,4
671,149,74,Female,Single,Retired,Christian,High School,20172,2
672,230,64,Female,Single,Working,Muslim,Master,69085,3
673,215,57,Male,Married,Working,Christian,Bachelor,83821,4
674,266,33,Male,Divorced,Working,Muslim,High School,39128,6
675,113,43,Male,Single,Business Owner,Christian,High School,119636,5
676,265,41,Female,Single,Working,Hindu,Bachelor,49909,3
677,178,83,Female,Single,Retired,Christian,Bachelor,26755,3
678,162,88,Male,Divorced,Retired,Muslim,Master,17686,1
679,163,34,Male,Single,Homemaker,Other,Bachelor,76151,2
680,190,83,Female,Married,Retired,None,High School,18443,3
681,95,75,Female,Single,Retired,Muslim,High School,29815,2
682,113,26,Male,Married,Working,Christian,High School,61965,4
683,260,51,Female,Married,Homemaker,Christian,Bachelor,74108,3
684,164,61,Female,Single,Unemployed,Hindu,High School,0,2
685,36,80,Male,Divorced,Retired,Christian,Bachelor,12138,1
686,177,85,Female,Married,Retired,Hindu,Bachelor,15929,3
687,141,68,Male,Single,Retired,Christian,Bachelor,38745,2
688,131,54,Male,Married,Business Owner,Hindu,Master,129012,4
689,15,39,Female,Single,Homemaker,Hindu,High School,58095,3
690,218,22,Female,Married,Student,Hindu,Bachelor,13488,3
691,207,64,Female,Single,Business Owner,Hindu,Master,111494,6
692,267,66,Male,Single,Retired,Other,Bachelor,30960,1
693,102,63,Female,Single,Working,Muslim,PhD,69288,4
694,62,35,Female,Single,Homemaker,Christian,Bachelor,68804,6
695,145,88,Female,Married,Retired,Other,Master,20160,1
696,35,52,Female,Single,Unemployed,Muslim,High School,0,5
697,179,31,Male,Single,Working,Hindu,High School,61239,5
698,56,80,Male,Single,Retired,Muslim,Bachelor,24275,1
699,256,25,Female,Married,Working,Christian,High School,63727,2
700,200,63,Male,Divorced,Homemaker,Hindu,High School,63605,4
701,127,81,Female,Married,Retired,Muslim,Master,10586,2
702,60,56,Male,Married,Working,Hindu,Bachelor,53917,6
703,193,29,Male,Married,Homemaker,Muslim,High School,48164,4
704,218,52,Female,Married,Working,Christian,High School,52049,4
705,239,21,Male,Single,Student,Hindu,Master,13638,3
706,24,54,Male,Single,Working,Christian,High School,63042,3
707,210,70,Female,Married,Retired,Hindu,Bachelor,27332,1
708,208,53,Female,Divorced,Homemaker,Muslim,Bachelor,48657,3
709,124,65,Male,Married,Retired,Hindu,Master,824,3
710,38,67,Female,Single,Retired,Christian,High School,35001,2
711,257,41,Male,Married,Business Owner,Christian,Master,106023,6
712,213,18,Male,Married,Student,Christian,Master,12062,3
713,189,67,Male,Single,Retired,Hindu,Bachelor,11875,1
714,276,41,Female,Married,Working,Muslim,High School,56580,4
715,76,50,Male,Single,Business Owner,Christian,Bachelor,116187,3
716,121,27,Male,Single,Working,Hindu,Bachelor,84817,6
717,64,58,Male,Married,Business Owner,Muslim,PhD,102563,4
718,191,30,Female,Single,Business Owner,None,Master,34473,4
719,230,70,Female,Married,Retired,Hindu,Bachelor,39129,2
720,79,36,Female,Married,Working,Hindu,High School,65391,4
721,265,65,Female,Married,Retired,Muslim,Bachelor,32601,2
722,239,35,Female,Single,Homemaker,Muslim,Master,57159,5
723,147,66,Male,Divorced,Retired,Christian,Master,31635,1
724,178,55,Female,Divorced,Working,Christian,Master,44910,4
725,251,71,Male,Single,Retired,None,High School,27111,1
726,194,57,Female,Single,Working,Muslim,Master,81762,4
727,22,51,Male,Divorced,Homemaker,Muslim,Master,45447,5
728,198,28,Female,Single,Unemployed,None,Master,0,3
729,81,18,Male,Married,Working,Muslim,High School,74811,1
730,48,81,Male,Single,Retired,Hindu,Master,3899,1
731,146,73,Male,Single,Retired,Muslim,High School,26163,2
732,14,43,Female,Single,Unemployed,Christian,High School,0,2
733,178,34,Female,Single,Business Owner,Hindu,Bachelor,127138,3
734,278,78,Female,Single,Retired,Muslim,Bachelor,30662,3
735,67,21,Male,Single,Student,Muslim,Master,7160,3
736,274,40,Female,Married,Business Owner,Other,Bachelor,109504,3
737,86,81,Male,Married,Retired,Christian,High School,34252,2
738,191,72,Female,Single,Retired,Muslim,Bachelor,21081,2
739,266,82,Male,Single,Retired,Muslim,High School,7749,2
740,4,51,Female,Single,Working,Christian,PhD,51201,4
741,102,67,Male,Married,Retired,Muslim,High School,37840,1
742,189,26,Male,Single,Working,Muslim,High School,19331,5
743,165,52,Female,Married,Business Owner,Hindu,Master,110455,5
744,98,77,Male,Married,Retired,Muslim,Bachelor,23686,2
745,150,46,Female,Married,Homemaker,Muslim,Master,68329,4
746,200,78,Female,Single,Retired,Hindu,PhD,318,2
747,49,55,Male,Single,Unemployed,Hindu,High School,0,5
748,62,18,Male,Married,Student,Hindu,Bachelor,3280,4
749,65,56,Female,Married,Business Owner,None,PhD,109468,2
750,268,41,Male,Married,Homemaker,Hindu,High School,67924,3
751,64,59,Female,Married,Business Owner,Muslim,Master,102149,3
752,48,80,Male,Married,Retired,Hindu,High School,18557,3
753,104,62,Female,Single,Working,Muslim,High School,61956,5
754,262,75,Male,Married,Retired,Hindu,High School,31276,1
755,164,73,Male,Single,Retired,Hindu,High School,22273,2
756,93,86,Female,Married,Retired,Hindu,PhD,14397,3
757,132,29,Female,Divorced,Homemaker,Christian,High School,72677,3
758,28,26,Female,Married,Homemaker,Hindu,High School,53162,4
759,144,67,Female,Married,Retired,Christian,Master,19524,1
760,65,86,Female,Single,Retired,Muslim,High School,29997,1
761,131,46,Male,Married,Working,Muslim,Bachelor,75205,3
762,278,80,Female,Married,Retired,Hindu,Bachelor,32635,3
763,110,44,Female,Single,Unemployed,Christian,Bachelor,0,3
764,133,88,Male,Divorced,Retired,Christian,Bachelor,33392,2
765,47,27,Female,Divorced,Homemaker,Christian,Bachelor,75808,5
766,196,72,Male,Married,Retired,Muslim,High School,17045,1
767,218,44,Female,Single,Working,None,High School,59056,2
768,108,59,Male,Married,Working,Hindu,High School,81259,4
769,236,54,Female,Single,Unemployed,Muslim,Bachelor,0,5
770,171,79,Male,Widowed,Retired,Hindu,Master,34628,1
771,105,62,Female,Single,Working,Christian,PhD,44520,3
772,59,77,Male,Married,Retired,Hindu,High School,40046,2
773,173,23,Female,Single,Working,Christian,Bachelor,38729,1
774,92,22,Male,Divorced,Student,Muslim,Master,6509,5
775,205,78,Female,Married,Retired,Hindu,Bachelor,19217,2
776,191,57,Female,Married,Working,Other,Bachelor,63131,4
777,151,29,Female,Divorced,Homemaker,Christian,Bachelor,65504,3
778,206,52,Female,Single,Homemaker,Christian,High School,39042,3
779,143,29,Male,Divorced,Business Owner,Hindu,Bachelor,174910,2
780,236,56,Female,Married,Homemaker,Muslim,Bachelor,80379,2
