journey_id,customer_id,product_id,visit_date,stage,action,duration_seconds
576,7171,6,2024-08-17,Checkout,Purchase,392
577,2848,9,2025-12-07,Home Page,View,29
578,18126,3,2024-07-20,Home Page,View,35
579,18126,3,2024-07-20,Product Page,Click,145
580,18126,3,2024-07-20,Application Form,Sign Up,130
581,22814,7,2023-07-20,Home Page,View,101
582,22814,7,2023-07-20,Product Page,Click,130
583,22814,7,2023-07-20,Application Form,Sign Up,238
584,7542,4,2024-08-17,Home Page,View,114
585,3360,4,2024-07-24,Home Page,View,115
586,3360,4,2024-07-24,Product Page,Click,177
587,3360,4,2024-07-24,Application Form,Sign Up,174
588,21093,5,2024-04-02,Home Page,View,27
589,9847,6,2024-11-17,Home Page,View,102
590,9847,6,2024-11-17,Product Page,Click,48
591,9847,6,2024-11-17,Checkout,Purchase,78
592,11021,7,2023-04-21,Home Page,View,93
593,11021,7,2023-04-21,Product Page,Click,112
594,11021,7,2023-04-21,Application Form,Sign Up,108
595,14250,2,2025-12-20,Home Page,View,90
596,14250,2,2025-12-20,Product Page,Click,152
597,14250,2,2025-12-20,Checkout,Purchase,421
598,10613,2,2023-05-06,Home Page,View,85
599,10613,2,2023-05-06,Product Page,Click,164
600,10613,2,2023-05-06,Checkout,Purchase,274
601,10135,4,2025-08-01,Home Page,View,51
602,10135,4,2025-08-01,Product Page,Click,63
603,10135,4,2025-08-01,Application Form,Drop Off,63
604,11927,2,2025-12-28,Home Page,View,25
605,11927,2,2025-12-28,Product Page,Click,37
606,11927,2,2025-12-28,Application Form,Sign Up,77
607,19801,1,2024-01-04,Home Page,View,111
608,19801,1,2024-01-04,Product Page,Click,99
609,19801,1,2024-01-04,Checkout,Purchase,75
610,20668,7,2024-11-24,Home Page,View,97
611,3357,4,2024-10-10,Home Page,View,33
612,3357,4,2024-10-10,Product Page,Click,169
613,3357,4,2024-10-10,Checkout,Purchase,593
614,6635,7,2024-09-14,Home Page,View,37
615,6635,7,2024-09-14,Product Page,Click,73
616,6635,7,2024-09-14,Application Form,Sign Up,235
617,15966,4,2024-12-31,Home Page,View,71
618,15966,4,2024-12-31,Product Page,Click,37
619,15966,4,2024-12-31,Application Form,Drop Off,56
620,17400,9,2025-08-13,Home Page,View,43
621,10310,4,2023-01-05,Home Page,View,85
622,10310,4,2023-01-05,Product Page,Click,114
623,10310,4,2023-01-05,Checkout,Purchase,489
624,7895,5,2025-11-21,Home Page,View,32
625,7895,5,2025-11-21,Product Page,Click,156
626,7895,5,2025-11-21,Application Form,Sign Up,224
627,11292,8,2023-06-02,Home Page,View,118
628,20504,4,2023-08-01,Home Page,View,79
629,20504,4,2023-08-01,Product Page,Click,179
630,20504,4,2023-08-01,Application Form,Drop Off,95
631,2245,1,2025-12-10,Home Page,View,34
632,2245,1,2025-12-10,Product Page,Click,124
633,2245,1,2025-12-10,Application Form,Sign Up,65
634,10817,1,2023-11-19,Home Page,View,94
635,5725,2,2023-02-08,Home Page,View,71
636,5725,2,2023-02-08,Product Page,Click,102
637,5725,2,2023-02-08,Application Form,Drop Off,20
638,6238,8,2025-12-25,Home Page,View,101
639,14884,8,2023-10-02,Home Page,View,28
640,14884,8,2023-10-02,Product Page,Click,48
641,14884,8,2023-10-02,Application Form,Drop Off,41
642,6881,4,2023-03-27,Home Page,View,101
643,15767,7,2024-11-17,Home Page,View,71
644,15767,7,2024-11-17,Product Page,Click,100
645,15767,7,2024-11-17,Checkout,Purchase,129
646,17930,6,2025-05-30,Home Page,View,71
647,17062,6,2024-04-15,Home Page,View,87
648,15652,3,2024-04-01,Home Page,View,40
649,24525,9,2025-04-24,Home Page,View,71
650,6067,2,2025-04-20,Home Page,View,60
651,6067,2,2025-04-20,Product Page,Click,134
652,6067,2,2025-04-20,Application Form,Drop Off,86
653,9044,9,2025-07-20,Home Page,View,69
654,9044,9,2025-07-20,Product Page,Click,61
655,9044,9,2025-07-20,Application Form,Sign Up,231
656,5115,8,2024-07-10,Home Page,View,64
657,12768,6,2024-12-18,Home Page,View,50
658,12768,6,2024-12-18,Product Page,Click,100
659,12768,6,2024-12-18,Application Form,Sign Up,182
660,6263,1,2023-09-23,Home Page,View,35
661,6263,1,2023-09-23,Product Page,Click,103
662,6263,1,2023-09-23,Checkout,Purchase,179
663,20892,1,2025-08-03,Home Page,View,56
664,8007,1,2024-09-27,Home Page,View,98
665,8007,1,2024-09-27,Product Page,Click,48
666,8007,1,2024-09-27,Checkout,Purchase,64
667,4678,5,2024-10-22,Home Page,View,34
668,4678,5,2024-10-22,Product Page,Click,141
669,4678,5,2024-10-22,Application Form,Drop Off,97
670,17826,5,2025-04-05,Home Page,View,24
671,21315,7,2025-02-13,Home Page,View,99
672,21315,7,2025-02-13,Product Page,Click,139
673,21315,7,2025-02-13,Application Form,Sign Up,54
674,21514,7,2024-05-21,Home Page,View,68
675,21514,7,2024-05-21,Product Page,Click,15
676,21514,7,2024-05-21,Application Form,Drop Off,13
677,6579,6,2023-03-27,Home Page,View,55
678,23705,7,2025-08-10,Home Page,View,20
679,23705,7,2025-08-10,Product Page,Click,64
680,23705,7,2025-08-10,Checkout,Purchase,83
681,21485,6,2025-10-25,Home Page,View,19
682,21485,6,2025-10-25,Product Page,Click,108
683,21485,6,2025-10-25,Application Form,Sign Up,191
684,5708,7,2025-02-18,Home Page,View,53
685,5708,7,2025-02-18,Product Page,Click,135
686,5708,7,2025-02-18,Application Form,Drop Off,22
687,21728,1,2025-06-18,Home Page,View,87
688,21728,1,2025-06-18,Product Page,Click,92
689,21728,1,2025-06-18,Application Form,Sign Up,178
690,20665,3,2023-11-15,Home Page,View,57
691,20665,3,2023-11-15,Product Page,Click,104
692,20665,3,2023-11-15,Application Form,Drop Off,46
693,20708,5,2025-11-26,Home Page,View,43
694,20708,5,2025-11-26,Product Page,Click,147
695,20708,5,2025-11-26,Application Form,Drop Off,9
696,5771,9,2024-05-03,Home Page,View,111
697,5771,9,2024-05-03,Product Page,Click,144
698,5771,9,2024-05-03,Checkout,Purchase,190
699,4008,5,2023-01-28,Home Page,View,81
700,12253,2,2025-06-07,Home Page,View,105
701,12253,2,2025-06-07,Product Page,Click,99
702,12253,2,2025-06-07,Application Form,Sign Up,166
703,5527,2,2023-12-26,Home Page,View,70
704,20187,5,2024-08-15,Home Page,View,13
705,15767,2,2023-03-22,Home Page,View,116
706,10736,2,2025-04-10,Home Page,View,67
707,10736,2,2025-04-10,Product Page,Click,20
708,10736,2,2025-04-10,Application Form,Drop Off,90
709,12036,2,2025-11-13,Home Page,View,87
710,12036,2,2025-11-13,Product Page,Click,33
711,12036,2,2025-11-13,Application Form,Sign Up,135
712,7896,5,2023-07-27,Home Page,View,44
713,7896,5,2023-07-27,Product Page,Click,133
714,7896,5,2023-07-27,Application Form,Drop Off,88
715,9208,2,2024-03-14,Home Page,View,119
716,9208,2,2024-03-14,Product Page,Click,158
717,9208,2,2024-03-14,Application Form,Sign Up,134
718,18970,2,2025-07-22,Home Page,View,85
719,18970,2,2025-07-22,Product Page,Click,163
720,18970,2,2025-07-22,Application Form,Drop Off,55
721,18877,4,2023-07-14,Home Page,View,109
722,18877,4,2023-07-14,Product Page,Click,47
723,18877,4,2023-07-14,Application Form,Drop Off,43
724,2506,6,2024-03-17,Home Page,View,116
725,2506,6,2024-03-17,Product Page,Click,32
726,2506,6,2024-03-17,Application Form,Drop Off,11
727,5321,1,2025-07-07,Home Page,View,51
728,840,3,2023-05-23,Home Page,View,72
729,840,3,2023-05-23,Product Page,Click,90
730,840,3,2023-05-23,Application Form,Sign Up,125
731,12998,6,2023-08-12,Home Page,View,72
732,12998,6,2023-08-12,Product Page,Click,157
733,12998,6,2023-08-12,Application Form,Drop Off,23
734,21975,4,2024-10-01,Home Page,View,42
735,11109,8,2024-10-22,Home Page,View,104
736,6219,7,2025-02-12,Home Page,View,40
737,12661,5,2025-02-07,Home Page,View,108
738,12661,5,2025-02-07,Product Page,Click,145
739,12661,5,2025-02-07,Application Form,Drop Off,80
740,15017,3,2023-07-09,Home Page,View,24
741,15017,3,2023-07-09,Product Page,Click,178
742,15017,3,2023-07-09,Checkout,Purchase,347
743,19663,4,2025-10-17,Home Page,View,51
744,19663,4,2025-10-17,Product Page,Click,170
745,19663,4,2025-10-17,Application Form,Drop Off,39
746,2880,4,2023-07-20,Home Page,View,111
747,6621,2,2023-01-19,Home Page,View,64
748,6621,2,2023-01-19,Product Page,Click,96
749,6621,2,2023-01-19,Application Form,Sign Up,69
750,4205,8,2023-06-14,Home Page,View,70
751,10159,7,2023-09-12,Home Page,View,16
752,21434,9,2024-11-17,Home Page,View,17
753,21434,9,2024-11-17,Product Page,Click,83
754,21434,9,2024-11-17,Checkout,Purchase,306
755,4466,9,2025-06-21,Home Page,View,31
756,21810,4,2025-09-17,Home Page,View,65
757,21810,4,2025-09-17,Product Page,Click,103
758,21810,4,2025-09-17,Application Form,Sign Up,279
759,18995,5,2025-12-19,Home Page,View,29
760,18995,5,2025-12-19,Product Page,Click,78
761,18995,5,2025-12-19,Application Form,Drop Off,53
762,20203,8,2024-10-31,Home Page,View,44
763,20203,8,2024-10-31,Product Page,Click,64
764,20203,8,2024-10-31,Application Form,Drop Off,46
765,13696,8,2023-05-03,Home Page,View,25
766,24647,2,2025-06-07,Home Page,View,79
767,24647,2,2025-06-07,Product Page,Click,154
768,24647,2,2025-06-07,Application Form,Drop Off,38
769,963,1,2023-06-28,Home Page,View,118
770,22458,2,2024-03-21,Home Page,View,77
771,12807,1,2025-11-08,Home Page,View,83
772,8492,2,2024-09-15,Home Page,View,31
773,8492,2,2024-09-15,Product Page,Click,95
774,8492,2,2024-09-15,Application Form,Drop Off,93
775,9800,1,2024-02-18,Home Page,View,79
776,24598,6,2025-05-07,Home Page,View,30
777,24598,6,2025-05-07,Product Page,Click,122
778,24598,6,2025-05-07,Checkout,Purchase,556
779,6207,1,2023-02-27,Home Page,View,78
780,6207,1,2023-02-27,Product Page,Click,55
781,6207,1,2023-02-27,Application Form,Sign Up,123
782,20865,1,2024-09-30,Home Page,View,55
783,20865,1,2024-09-30,Product Page,Click,45
784,20865,1,2024-09-30,Application Form,Drop Off,91
785,8174,4,2024-07-21,Home Page,View,36
786,8174,4,2024-07-21,Product Page,Click,125
787,8174,4,2024-07-21,Checkout,Purchase,158
788,23856,7,2025-07-01,Home Page,View,19
789,6155,1,2023-12-20,Home Page,View,102
790,6155,1,2023-12-20,Product Page,Click,46
791,6155,1,2023-12-20,Application Form,Drop Off,90
792,3047,3,2025-06-21,Home Page,View,52
793,12456,1,2023-06-10,Home Page,View,18
794,12456,1,2023-06-10,Product Page,Click,106
795,12456,1,2023-06-10,Application Form,Drop Off,42
796,20909,8,2023-05-27,Home Page,View,91
797,20909,8,2023-05-27,Product Page,Click,148
798,20909,8,2023-05-27,Application Form,Sign Up,38
799,12792,1,2024-11-11,Home Page,View,36
800,24612,4,2023-02-17,Home Page,View,13
801,24612,4,2023-02-17,Product Page,Click,34
802,24612,4,2023-02-17,Checkout,Purchase,416
803,190,2,2025-05-15,Home Page,View,94
804,153,2,2024-08-22,Home Page,View,107
805,13601,4,2025-05-16,Home Page,View,52
806,13601,4,2025-05-16,Product Page,Click,109
807,13601,4,2025-05-16,Checkout,Purchase,459
808,263,5,2025-01-21,Home Page,View,118
809,263,5,2025-01-21,Product Page,Click,48
810,263,5,2025-01-21,Checkout,Purchase,424
811,7551,1,2023-05-06,Home Page,View,97
812,7551,1,2023-05-06,Product Page,Click,154
813,7551,1,2023-05-06,Application Form,Sign Up,272
814,14914,6,2023-02-21,Home Page,View,118
815,14914,6,2023-02-21,Product Page,Click,99
816,14914,6,2023-02-21,Checkout,Purchase,352
817,12718,7,2025-04-05,Home Page,View,90
818,4136,5,2025-09-18,Home Page,View,58
819,3041,5,2024-09-20,Home Page,View,58
820,3041,5,2024-09-20,Product Page,Click,135
821,3041,5,2024-09-20,Application Form,Sign Up,212
822,15001,2,2025-03-07,Home Page,View,70
823,15001,2,2025-03-07,Product Page,Click,90
824,15001,2,2025-03-07,Application Form,Drop Off,87
825,10538,5,2023-11-29,Home Page,View,23
826,23480,4,2025-12-10,Home Page,View,79
827,10644,5,2025-02-17,Home Page,View,98
828,12740,6,2023-09-08,Home Page,View,37
829,11188,9,2025-11-04,Home Page,View,86
830,11188,9,2025-11-04,Product Page,Click,31
831,11188,9,2025-11-04,Checkout,Purchase,290
832,18477,6,2024-05-04,Home Page,View,112
833,18477,6,2024-05-04,Product Page,Click,116
834,18477,6,2024-05-04,Checkout,Purchase,192
835,3752,2,2023-11-02,Home Page,View,91
836,17966,7,2024-11-26,Home Page,View,81
837,17966,7,2024-11-26,Product Page,Click,117
838,17966,7,2024-11-26,Application Form,Sign Up,288
839,11267,8,2023-11-07,Home Page,View,66
840,21735,1,2023-02-10,Home Page,View,47
841,21735,1,2023-02-10,Product Page,Click,103
842,21735,1,2023-02-10,Checkout,Purchase,114
843,24390,6,2024-09-29,Home Page,View,33
844,24390,6,2024-09-29,Product Page,Click,127
845,24390,6,2024-09-29,Application Form,Sign Up,92
846,6767,7,2025-03-30,Home Page,View,64
847,6767,7,2025-03-30,Product Page,Click,54
848,6767,7,2025-03-30,Checkout,Purchase,288
849,11544,6,2023-01-09,Home Page,View,86
850,11544,6,2023-01-09,Product Page,Click,174
851,11544,6,2023-01-09,Checkout,Purchase,229
852,1626,7,2025-08-04,Home Page,View,47
853,1626,7,2025-08-04,Product Page,Click,117
854,1626,7,2025-08-04,Application Form,Drop Off,24
855,7951,8,2025-12-03,Home Page,View,52
856,7951,8,2025-12-03,Product Page,Click,90
857,7951,8,2025-12-03,Application Form,Sign Up,107
858,374,8,2023-07-16,Home Page,View,29
859,374,8,2023-07-16,Product Page,Click,159
860,374,8,2023-07-16,Checkout,Purchase,87
861,7540,2,2023-05-26,Home Page,View,115
862,7540,2,2023-05-26,Product Page,Click,44
863,7540,2,2023-05-26,Application Form,Sign Up,234
864,19038,6,2023-02-02,Home Page,View,68
865,19038,6,2023-02-02,Product Page,Click,73
866,19038,6,2023-02-02,Checkout,Purchase,398
867,13402,5,2025-07-26,Home Page,View,13
868,12470,8,2023-07-01,Home Page,View,103
869,14033,4,2024-07-31,Home Page,View,53
870,15226,5,2024-09-25,Home Page,View,61
871,5636,1,2024-09-30,Home Page,View,97
872,5636,1,2024-09-30,Product Page,Click,69
873,5636,1,2024-09-30,Checkout,Purchase,230
874,1685,8,2024-10-29,Home Page,View,106
875,13317,5,2024-06-22,Home Page,View,88
876,13317,5,2024-06-22,Product Page,Click,105
877,13317,5,2024-06-22,Checkout,Purchase,483
878,3646,4,2023-08-23,Home Page,View,96
879,3646,4,2023-08-23,Product Page,Click,112
880,3646,4,2023-08-23,Application Form,Sign Up,122
881,12786,2,2025-02-16,Home Page,View,92
882,12786,2,2025-02-16,Product Page,Click,37
883,12786,2,2025-02-16,Application Form,Sign Up,269
884,789,3,2025-01-13,Home Page,View,63
885,789,3,2025-01-13,Product Page,Click,124
886,789,3,2025-01-13,Application Form,Sign Up,129
887,15486,1,2025-05-14,Home Page,View,62
888,15486,1,2025-05-14,Product Page,Click,130
889,15486,1,2025-05-14,Checkout,Purchase,524
890,11027,7,2023-05-05,Home Page,View,34
891,11027,7,2023-05-05,Product Page,Click,67
892,11027,7,2023-05-05,Checkout,Purchase,496
893,6368,6,2024-09-19,Home Page,View,86
894,21569,2,2023-05-11,Home Page,View,81
895,21569,2,2023-05-11,Product Page,Click,46
896,21569,2,2023-05-11,Application Form,Sign Up,294
897,17296,6,2023-04-13,Home Page,View,49
898,12829,7,2024-05-12,Home Page,View,25
899,12829,7,2024-05-12,Product Page,Click,164
900,12829,7,2024-05-12,Application Form,Drop Off,89
901,22649,7,2024-11-07,Home Page,View,85
902,19139,4,2023-11-13,Home Page,View,44
903,16798,9,2023-10-22,Home Page,View,119
904,20704,5,2025-08-30,Home Page,View,34
905,20704,5,2025-08-30,Product Page,Click,159
906,20704,5,2025-08-30,Application Form,Drop Off,60
907,22065,1,2024-07-12,Home Page,View,116
908,22065,1,2024-07-12,Product Page,Click,149
909,22065,1,2024-07-12,Checkout,Purchase,65
910,9647,8,2023-08-26,Home Page,View,42
911,11707,3,2025-08-06,Home Page,View,17
912,11707,3,2025-08-06,Product Page,Click,171
913,11707,3,2025-08-06,Checkout,Purchase,384
914,2899,7,2024-05-15,Home Page,View,79
915,2899,7,2024-05-15,Product Page,Click,116
916,2899,7,2024-05-15,Application Form,Drop Off,37
917,10214,6,2025-04-13,Home Page,View,24
918,10214,6,2025-04-13,Product Page,Click,45
919,10214,6,2025-04-13,Application Form,Sign Up,113
920,24526,2,2023-03-20,Home Page,View,30
921,24526,2,2023-03-20,Product Page,Click,104
922,24526,2,2023-03-20,Application Form,Sign Up,173
923,19578,3,2025-12-19,Home Page,View,38
924,17801,6,2024-11-23,Home Page,View,90
925,1595,8,2023-05-28,Home Page,View,16
926,20859,8,2023-10-01,Home Page,View,28
927,20859,8,2023-10-01,Product Page,Click,160
928,20859,8,2023-10-01,Application Form,Sign Up,85
929,5727,9,2025-09-14,Home Page,View,30
930,5727,9,2025-09-14,Product Page,Click,27
931,5727,9,2025-09-14,Checkout,Purchase,312
932,19055,9,2023-07-11,Home Page,View,43
933,19055,9,2023-07-11,Product Page,Click,40
934,19055,9,2023-07-11,Checkout,Purchase,585
935,22981,9,2023-10-23,Home Page,View,81
936,22981,9,2023-10-23,Product Page,Click,45
937,22981,9,2023-10-23,Application Form,Sign Up,132
938,5301,7,2023-07-15,Home Page,View,34
939,5301,7,2023-07-15,Product Page,Click,133
940,5301,7,2023-07-15,Checkout,Purchase,320
941,8007,2,2025-01-06,Home Page,View,28
942,18426,8,2025-01-07,Home Page,View,84
943,18426,8,2025-01-07,Product Page,Click,28
944,18426,8,2025-01-07,Checkout,Purchase,382
945,15425,5,2024-01-31,Home Page,View,21
946,15425,5,2024-01-31,Product Page,Click,147
947,15425,5,2024-01-31,Checkout,Purchase,252
948,14752,3,2025-07-01,Home Page,View,67
949,7008,6,2023-12-18,Home Page,View,45
950,13288,1,2025-09-23,Home Page,View,95
951,13288,1,2025-09-23,Product Page,Click,43
952,13288,1,2025-09-23,Checkout,Purchase,534
953,19708,3,2023-01-31,Home Page,View,31
954,6954,8,2023-04-14,Home Page,View,84
955,12146,2,2025-12-17,Home Page,View,77
956,22023,5,2024-11-25,Home Page,View,96
957,22023,5,2024-11-25,Product Page,Click,153
958,22023,5,2024-11-25,Checkout,Purchase,177
959,10906,3,2025-01-28,Home Page,View,87
960,2403,6,2023-11-18,Home Page,View,43
961,2403,6,2023-11-18,Product Page,Click,94
962,2403,6,2023-11-18,Application Form,Drop Off,65
963,5260,3,2025-05-27,Home Page,View,88
964,5260,3,2025-05-27,Product Page,Click,46
965,5260,3,2025-05-27,Checkout,Purchase,515
966,7920,2,2023-02-04,Home Page,View,75
967,7920,2,2023-02-04,Product Page,Click,164
968,7920,2,2023-02-04,Application Form,Sign Up,237
969,22564,4,2024-08-10,Home Page,View,100
970,22564,4,2024-08-10,Product Page,Click,20
971,22564,4,2024-08-10,Checkout,Purchase,121
972,24036,7,2024-11-04,Home Page,View,80
973,24036,7,2024-11-04,Product Page,Click,106
974,24036,7,2024-11-04,Checkout,Purchase,313
975,8229,4,2023-10-09,Home Page,View,95
976,8229,4,2023-10-09,Product Page,Click,101
977,8229,4,2023-10-09,Application Form,Sign Up,218
978,6736,9,2025-09-28,Home Page,View,23
979,6736,9,2025-09-28,Product Page,Click,71
980,6736,9,2025-09-28,Checkout,Purchase,300
981,1369,1,2023-07-01,Home Page,View,15
982,18361,1,2023-11-09,Home Page,View,23
983,12250,8,2025-08-12,Home Page,View,62
984,12250,8,2025-08-12,Product Page,Click,140
985,12250,8,2025-08-12,Application Form,Sign Up,171
986,20062,4,2025-03-29,Home Page,View,70
987,4283,9,2023-12-26,Home Page,View,61
988,4283,9,2023-12-26,Product Page,Click,79
989,4283,9,2023-12-26,Application Form,Sign Up,153
990,2913,3,2025-02-02,Home Page,View,42
991,14166,6,2023-10-01,Home Page,View,47
992,14166,6,2023-10-01,Product Page,Click,86
993,14166,6,2023-10-01,Application Form,Sign Up,148
994,13549,3,2023-08-31,Home Page,View,33
995,13549,3,2023-08-31,Product Page,Click,104
996,13549,3,2023-08-31,Application Form,Sign Up,62
997,20573,6,2024-02-21,Home Page,View,26
998,20573,6,2024-02-21,Product Page,Click,137
999,20573,6,2024-02-21,Application Form,Sign Up,234
1000,12490,5,2025-12-05,Home Page,View,95
1001,3590,7,2023-06-28,Home Page,View,52
1002,3590,7,2023-06-28,Product Page,Click,18
1003,3590,7,2023-06-28,Checkout,Purchase,340
1004,1501,4,2023-08-05,Home Page,View,113
1005,1501,4,2023-08-05,Product Page,Click,21
1006,1501,4,2023-08-05,Checkout,Purchase,462
1007,58,6,2023-03-01,Home Page,View,110
1008,58,6,2023-03-01,Product Page,Click,169
1009,58,6,2023-03-01,Application Form,Drop Off,41
1010,2181,5,2023-12-06,Home Page,View,92
1011,24913,4,2023-01-05,Home Page,View,111
1012,24913,4,2023-01-05,Product Page,Click,67
1013,24913,4,2023-01-05,Checkout,Purchase,551
1014,13071,1,2023-02-23,Home Page,View,37
1015,6649,2,2024-04-30,Home Page,View,82
1016,6649,2,2024-04-30,Product Page,Click,67
1017,6649,2,2024-04-30,Application Form,Drop Off,80
1018,11209,7,2025-05-07,Home Page,View,108
1019,11209,7,2025-05-07,Product Page,Click,100
